tinggi,berat,deskripsi
153.8886597,62.70515986,Normal
152.9726009,59.37733274,Normal
137.5706948,71.90570812,Fat
147.9233131,67.79583845,Fat
187.9569393,74.07434912,Slim
153.144854,54.28766349,Normal
184.7171312,66.91082834,Slim
140.8573721,69.96297502,Fat
150.3850958,85.10082672,Obese
152.2683027,79.18441701,Obese
146.7872177,68.5042345,Fat
153.798861,75.24125169,Fat
178.542796,67.70044439,Slim
146.1750526,94.44908381,Obese
152.359395,86.44306725,Obese
147.1032384,69.50213946,Fat
152.6644125,84.9556866,Obese
147.6107836,79.71272259,Obese
155.8828959,64.51960298,Normal
156.9975464,53.15572158,Normal
160.5838837,59.46722862,Normal
162.1246165,62.40308558,Normal
145.2672158,72.12203457,Fat
160.8161596,57.60877672,Normal
153.5326487,84.72837055,Obese
145.8658752,77.13227352,Fat
148.6810582,69.0161109,Fat
147.9308739,70.15923605,Fat
159.3301275,54.73870191,Normal
156.8821457,89.12923163,Obese
184.0886008,78.14591335,Slim
146.9180792,66.47699262,Fat
177.0768628,73.54488166,Slim
154.5326068,60.56849421,Normal
149.4234638,71.43629739,Fat
176.4345563,74.5698216,Slim
184.4637164,62.91570694,Slim
158.8004292,55.24235195,Normal
184.3027499,67.85672342,Slim
157.0919176,60.97726832,Normal
146.4607392,77.56542852,Fat
146.587961,71.3516006,Fat
144.5233211,94.71355102,Obese
156.1379382,86.08034668,Obese
148.9407555,73.38344599,Fat
159.0518575,81.65875304,Obese
184.4973923,66.10800195,Slim
157.7606946,51.34241324,Normal
150.7918043,91.92075714,Obese
149.6510647,57.11515102,Normal
140.2739173,70.92586741,Fat
149.9181342,73.13146358,Fat
176.8131314,74.38843268,Slim
142.4018001,83.94773489,Obese
145.9807669,88.34609732,Obese
184.6315809,71.89894687,Slim
149.3778529,78.67665842,Fat
150.599592,73.92262384,Fat
180.9349081,64.52399075,Slim
155.8401061,54.81989054,Normal
146.9551542,84.16320484,Obese
139.678116,71.06203044,Fat
146.2544869,70.55747652,Fat
144.0091449,83.1469631,Obese
153.0006678,56.37606145,Normal
151.5054946,52.76193888,Normal
146.5843211,74.42844443,Fat
146.8907748,69.30578241,Fat
173.6633462,69.16921085,Slim
155.4959308,68.09269099,Fat
148.7541699,72.49773903,Fat
177.3708648,73.79287115,Slim
147.2117733,87.96281742,Obese
147.327763,73.44557461,Fat
180.0157131,71.97510837,Slim
144.9745773,72.72168746,Fat
182.7954282,67.80379802,Slim
156.8059378,59.69540438,Normal
157.1960597,60.08789882,Normal
183.4509496,67.25221784,Slim
161.1788501,56.4875384,Normal
153.6267525,72.25538395,Fat
159.3499616,57.57835465,Normal
156.4962335,88.88472036,Obese
156.4291268,83.06435613,Obese
161.2765706,53.40137176,Normal
164.0498666,58.65342463,Normal
157.4720234,54.78116273,Normal
152.8343146,84.562334,Obese
147.2595944,68.47156289,Fat
151.3907654,80.8451456,Obese
144.7547237,90.42842719,Obese
149.3014918,89.42878514,Obese
150.8404483,60.44028058,Normal
148.6062964,76.20854519,Fat
153.2800606,90.35491655,Obese
146.3870414,71.96640813,Fat
184.0786127,66.6556309,Slim
156.6143697,61.42620671,Normal
144.683342,75.61780152,Fat
184.0473003,74.5329933,Slim
158.5798134,58.3533507,Normal
157.8737171,55.02835905,Normal
149.5030099,75.57134328,Fat
151.5196586,81.59409668,Obese
183.5097064,70.36591238,Slim
148.319796,88.34718524,Obese
183.7847396,77.45361085,Slim
174.9495023,65.91659503,Slim
156.7463177,90.62958131,Obese
153.8504984,85.70414835,Obese
183.4512276,71.54136132,Slim
180.9107815,64.52461667,Slim
155.0414065,92.74852258,Obese
144.1849001,69.40265301,Fat
159.1935668,61.56081844,Normal
183.2556457,73.91003995,Slim
180.9034199,73.23468421,Slim
181.8907751,70.37273632,Slim
152.1740985,86.22691844,Obese
158.3655691,53.22823054,Normal
179.3671662,74.63061544,Slim
161.2036463,55.60662189,Normal
162.8422466,56.2738668,Normal
143.2311112,68.95498341,Fat
181.8567893,65.92397332,Slim
145.2480662,90.38910766,Obese
159.2798991,56.79821378,Normal
181.3699378,69.34146991,Slim
151.5459565,79.03304473,Fat
152.4586205,72.97203498,Fat
138.9452449,66.93801964,Fat
156.0752659,55.21276264,Normal
148.8082201,82.53792659,Obese
141.7228711,68.64985691,Fat
152.3194004,85.48065189,Obese
160.0341805,57.45101653,Normal
184.4589159,70.05108178,Slim
158.2730613,62.63814631,Normal
148.2995703,91.87603227,Obese
146.6672966,74.28516257,Fat
178.9650925,75.76453827,Slim
154.9398982,91.33609859,Obese
150.0051201,80.31365467,Obese
178.2891624,73.11230873,Slim
155.1970219,81.01608053,Obese
141.4568171,63.45961741,Fat
150.3685822,78.03798717,Obese
181.4121925,70.26447164,Slim
148.1099021,71.30417428,Fat
153.0659105,61.54773483,Normal
179.3629828,72.94951239,Slim
145.3214479,84.25118503,Obese
150.2699964,74.99917038,Fat
149.4519178,73.51212597,Fat
149.227149,83.71740855,Obese
182.6888833,71.61523069,Slim
156.6513515,51.22576144,Normal
161.3277917,60.50581645,Normal
154.5318601,84.73349459,Obese
158.8992367,56.01642231,Normal
145.2154044,73.61252021,Fat
156.555039,59.969838,Normal
162.2889233,58.13046401,Normal
148.351358,79.23446778,Obese
189.0374081,66.91468749,Slim
145.7846639,80.37066393,Obese
152.663274,90.32122251,Obese
183.0569596,72.8834344,Slim
155.085185,60.13085352,Normal
149.1392461,75.47393196,Fat
176.9762081,70.21757973,Slim
180.2058157,76.50990085,Slim
148.184766,80.11275983,Obese
184.4093457,71.99976283,Slim
144.1393321,73.68828669,Fat
147.7474976,77.15963024,Fat
157.3082629,55.83296154,Normal
146.5467377,90.39489797,Obese
148.5129562,84.86009537,Obese
177.8874049,75.06452431,Slim
180.1195681,67.95398665,Slim
158.1576463,54.02544602,Normal
159.6222701,56.48220105,Normal
153.4067581,73.2360172,Fat
152.0538721,78.2793472,Obese
155.8344956,83.30124908,Obese
147.012169,76.20942863,Fat
162.1144693,57.92529708,Normal
146.8317521,73.71855711,Fat
154.4368852,85.90532248,Obese
149.1857247,88.87150984,Obese
152.5660886,84.00631846,Obese
154.0061873,52.63380081,Normal
182.5699291,69.856558,Slim
145.2468963,71.62048983,Fat
155.8206271,60.97522904,Normal
150.6524412,85.84084693,Obese
145.2162452,71.6200073,Fat
177.1834576,66.89934328,Slim
162.7064087,51.08825833,Normal
162.8664911,58.49685689,Normal
149.6475431,88.1128492,Obese
147.749403,75.63871258,Fat
190.1494095,75.81272131,Slim
178.5543436,68.77100636,Slim
147.4275796,64.31023753,Fat
148.8437807,73.11463482,Fat
156.7718204,61.84205759,Normal
160.908446,54.67695108,Normal
149.0651991,81.85614024,Obese
153.0575016,59.12149085,Normal
155.8240276,57.57777923,Normal
188.7540792,74.25073962,Slim
175.851146,72.0457601,Slim
147.3462862,73.91807509,Obese
152.1556424,55.86065239,Normal
157.7614277,58.06694574,Normal
145.4718163,70.39817034,Fat
148.9365225,90.86489302,Obese
154.4017137,50.11751617,Normal
185.7956513,68.99812269,Slim
181.2034613,65.67737752,Slim
144.7123287,68.14913622,Fat
147.4903882,78.41233545,Fat
177.3171437,68.02690748,Slim
148.0787178,77.61765429,Fat
181.1749076,70.87624518,Slim
151.8035276,78.8247161,Obese
180.0090621,68.75185531,Slim
176.1751428,71.06335643,Slim
180.5080755,72.31005725,Slim
146.9805189,72.43838155,Fat
151.5206471,70.36681876,Fat
145.5374684,87.94891062,Obese
185.6941823,70.61600673,Slim
174.9524264,69.92761176,Slim
149.2837184,67.79069314,Fat
150.2483966,72.39545902,Fat
182.7165848,67.37786668,Slim
145.211712,91.56201663,Obese
180.6698211,71.20880454,Slim
158.5243508,58.10520123,Normal
178.9810725,73.07639426,Slim
184.1787665,71.67586005,Slim
156.8607519,53.1160684,Normal
143.2325934,87.37346291,Obese
151.1731127,86.93034319,Obese
146.937529,68.81053606,Fat
151.0726886,82.9317375,Obese
177.7107132,76.74974542,Slim
143.3472365,88.0375533,Obese
142.314973,72.94749109,Fat
156.5290019,55.7802546,Normal
149.5364209,79.33599689,Fat
153.8927862,82.19754592,Obese
145.6415243,81.90380696,Obese
148.0969276,89.23325229,Obese
156.8200378,58.02043328,Normal
173.0298121,67.54601274,Slim
157.3875397,82.42096905,Obese
150.8270204,83.6307532,Obese
155.7376881,56.84268605,Normal
141.6884378,73.15559885,Fat
147.3845268,75.14120045,Fat
149.447861,87.03872028,Obese
152.2467405,66.54738704,Fat
156.0068426,55.53284565,Normal
156.8645707,54.26995613,Normal
152.121991,85.34754539,Obese
187.2036915,66.08504672,Slim
154.5781953,53.52362062,Normal
146.7580168,71.25288872,Fat
142.5485018,70.69870035,Fat
150.0457899,77.40054841,Fat
181.3125908,69.05249122,Slim
151.140421,72.89172381,Fat
149.7252398,75.54017782,Fat
164.4938279,56.13570495,Normal
145.6189002,81.11970838,Fat
146.1106029,72.08727828,Fat
152.9741603,86.15080466,Obese
157.8329262,54.13954356,Normal
149.6598145,82.60425446,Obese
150.9015816,67.07630197,Fat
187.482699,73.01133672,Slim
178.8671201,67.90905144,Slim
177.9322053,68.4486968,Slim
181.6795455,77.48745425,Slim
157.2678913,59.18650213,Normal
176.1486669,70.76762261,Slim
182.0803536,73.02698878,Slim
153.8933378,74.30565113,Fat
143.3209865,82.18535925,Obese
184.8648956,69.25428918,Slim
146.8497963,84.49408397,Obese
185.1273398,72.75693317,Slim
148.6240821,84.21565975,Obese
143.1215632,65.86442916,Fat
190.2701815,68.31785878,Slim
139.2833771,72.49941255,Fat
152.2932713,61.69395507,Normal
154.8394687,60.16230537,Normal
147.1535342,71.01161727,Fat
138.7752523,71.80449729,Fat
145.7632375,80.85505878,Obese
161.504266,51.50685322,Normal
177.6596754,73.09596768,Slim
157.9253251,54.67382811,Normal
157.544479,54.9892901,Normal
182.5773308,70.68188443,Slim
147.4068351,89.33048342,Obese
152.9854188,56.23392735,Normal
145.3430914,85.20351628,Obese
154.3176644,53.45599806,Normal
153.5317171,86.54321042,Obese
147.0093638,76.18240871,Fat
184.0239633,69.93317061,Slim
144.3189531,71.96610853,Fat
150.0165814,89.96178246,Obese
180.9931607,71.20832538,Slim
182.0260577,66.64784887,Slim
148.8807878,77.35173891,Fat
149.689145,66.675375,Fat
148.1818009,69.16879378,Fat
147.3605866,82.0126489,Obese
148.9535215,77.00482347,Fat
164.9299149,58.67984702,Normal
177.1886596,74.5599894,Slim
149.2702416,76.43645413,Fat
185.2490192,68.92049676,Slim
155.2029169,56.2072693,Normal
152.6153315,77.72033304,Fat
145.635686,90.36865422,Obese
156.0171558,57.25035545,Normal
159.5873745,55.82881764,Normal
142.0560519,84.64989536,Obese
179.9370842,67.54002826,Slim
150.2142105,85.50770586,Obese
176.9768337,74.84679702,Slim
146.905381,75.55993098,Fat
147.3858587,67.69826469,Fat
145.5026468,86.041502,Obese
145.7619423,90.64501394,Obese
153.7980267,86.39274886,Obese
179.774669,70.98104821,Slim
148.2836008,73.08810895,Fat
160.5724673,51.76538498,Normal
150.1382469,53.86442255,Normal
162.1184182,59.37041845,Normal
157.0009435,60.36672115,Normal
148.2720909,77.54652436,Fat
158.6337405,55.36950449,Normal
149.7146981,50.29348834,Normal
161.9579684,59.62735089,Normal
155.13014,88.46866231,Obese
155.2477201,55.92646108,Normal
152.2197599,84.31162299,Obese
175.2510536,74.19961176,Slim
183.7659377,72.28860506,Slim
185.7449065,66.7862429,Slim
155.3503032,57.4217902,Normal
152.6805892,50.8915128,Normal
146.58093,80.26961915,Obese
180.2659855,71.9806701,Slim
152.9666768,55.39766564,Normal
164.1112982,56.85522582,Normal
149.0102213,86.8423668,Obese
157.703098,58.36139376,Normal
179.8373714,73.15543476,Slim
156.3504142,59.60434619,Normal
155.1386826,59.14222885,Normal
148.2853202,84.34131207,Obese
178.460381,71.87710496,Slim
143.9554989,68.76609454,Fat
146.1728176,74.64482902,Fat
158.4653406,46.89447477,Normal
183.9611978,76.21450058,Slim
151.7502608,79.3812589,Obese
150.0535126,75.65336805,Fat
148.7393606,71.90844741,Fat
182.7262768,63.0491516,Slim
153.8526773,73.33968428,Fat
156.2560694,59.19627169,Normal
161.9280182,61.65303076,Normal
152.0543463,87.3043836,Obese
181.9327249,74.18167442,Slim
154.2419073,61.60619172,Normal
146.6554228,84.67022835,Obese
146.0065185,73.89251725,Fat
181.2185873,79.43619927,Slim
187.7912362,72.24509382,Slim
184.5161424,68.93616408,Slim
180.8052309,69.40914892,Slim
182.1995482,69.03839866,Slim
146.0947552,74.96796923,Fat
155.8010595,83.62624946,Obese
144.1396259,73.03226591,Fat
159.7512956,64.74507037,Normal
155.2073456,56.84299652,Normal
184.2030012,67.49661675,Slim
153.9614958,58.21516526,Normal
180.6554326,67.05644391,Slim
148.4804212,76.83778808,Fat
158.6473989,59.15936837,Normal
157.3738845,82.99908743,Obese
180.3063228,67.61017385,Slim
148.0748578,69.97463089,Fat
178.2045684,69.30729592,Slim
157.3441216,81.05549756,Obese
151.9696329,78.8400049,Obese
175.7385794,64.95110727,Slim
149.3544062,86.52063863,Obese
147.4372519,56.51506513,Normal
183.1066125,71.67970033,Slim
147.2990853,81.34952981,Obese
151.4102114,84.75710408,Obese
174.1623687,68.19160327,Slim
147.9350559,76.34032551,Fat
160.0539288,58.07576686,Normal
181.3578514,76.44009877,Slim
145.100996,89.85791344,Obese
184.1371227,76.82750463,Slim
155.2476922,55.05786144,Normal
149.2117766,92.35543638,Obese
171.612644,69.22305867,Slim
158.3162449,51.52560523,Normal
177.2346925,68.73104117,Slim
161.9526762,57.90777705,Normal
140.7132468,67.49176628,Fat
152.7301075,71.02475687,Fat
141.2069608,71.44006898,Fat
184.8304314,69.95057947,Slim
183.3142727,66.51524805,Slim
147.4399968,83.83042788,Obese
148.1184216,90.63371536,Obese
148.0404356,73.66857932,Fat
155.4116927,89.21019107,Obese
152.7976836,92.72886647,Obese
145.1646602,77.79509901,Fat
160.1269697,51.1578066,Normal
148.254004,79.06290456,Obese
189.1495804,67.08486641,Slim
162.1502377,50.7127468,Normal
147.4781348,71.95082993,Fat
155.6288527,57.3763619,Normal
159.0762792,53.82621254,Normal
157.1321102,56.2371732,Normal
146.1736134,74.70066648,Fat
147.5032458,72.06837674,Fat
148.603293,83.80740304,Obese
182.6779347,75.25840354,Slim
145.3553554,72.15574553,Fat
153.9914641,87.91024902,Obese
176.9581956,71.90767764,Slim
145.3160642,73.20405699,Fat
148.7544166,89.27145589,Obese
180.940524,66.8641434,Slim
152.7299187,86.29580663,Obese
152.6340099,73.04887397,Fat
149.4980671,72.33412302,Fat
146.853882,82.84245144,Obese
143.6334258,75.29882889,Fat
157.3899234,51.63897462,Normal
155.4720764,87.78464399,Obese
177.4416238,76.91896605,Slim
145.6059691,72.57591117,Fat
154.0176296,57.98449593,Normal
185.3173963,70.71814223,Slim
180.1593756,73.03770277,Slim
153.5064434,52.7131044,Normal
148.8393082,82.62763369,Obese
149.8033826,88.60962234,Obese
147.7097276,80.21108829,Obese
159.3310291,51.82523566,Normal
145.2506587,77.54447151,Fat
147.1256299,91.19993875,Obese
163.5297835,54.10024445,Normal
143.8351589,66.14906771,Fat
155.25974,53.95378168,Normal
185.6715145,75.08309897,Slim
148.6278898,84.35671812,Obese
149.080678,85.72422494,Obese
162.0712937,55.39619684,Normal
149.6792375,83.61545892,Obese
178.4226559,66.763122,Slim
145.5534762,88.01827417,Obese
177.7199826,66.94556531,Slim
161.4552765,58.30639703,Normal
183.5102849,70.62427693,Slim
148.9818754,72.52133198,Fat
145.1825923,74.29029594,Fat
176.4823444,71.12935135,Slim
154.8367107,80.83757134,Fat
176.6386253,71.17681872,Slim
147.3417994,79.79415123,Obese
153.3701651,88.50266111,Obese
149.6172265,84.93465996,Obese
143.9986714,87.4213954,Obese
158.2288598,60.68029456,Normal
155.7367601,83.83939695,Obese
178.376779,73.58610375,Slim
143.5009875,77.04631325,Fat
154.8505306,79.97350611,Obese
149.2946943,81.01740806,Obese
180.5947313,69.88415303,Slim
159.9264058,49.25767938,Normal
155.5953036,50.9561399,Normal
145.3962906,80.95367619,Obese
152.3499279,69.91930055,Fat
160.2072178,56.25117078,Normal
151.2445085,85.76882726,Obese
147.8828735,74.28751988,Fat
155.7939908,60.74784636,Normal
158.8437201,57.10076223,Normal
145.1281323,67.65041576,Fat
159.3190419,63.4567584,Normal
185.9879679,69.66870372,Slim
153.9854371,81.06836789,Obese
150.3147969,69.52306322,Fat
178.5229523,67.37480175,Slim
151.026086,85.8116168,Obese
144.2571964,71.25991524,Fat
147.5128397,66.81382454,Fat
153.6820957,56.46233142,Normal
154.335494,59.69873627,Normal
154.7521008,88.96630032,Obese
148.9201883,81.4602466,Obese
145.0203833,70.57189594,Fat
143.0214983,68.20463246,Fat
152.9762876,58.41199941,Normal
158.0666555,82.2936014,Obese
146.7756481,92.97922347,Obese
150.0431245,84.1015889,Obese
158.2179046,60.51528803,Normal
142.2375695,73.71904876,Fat
155.3109719,86.13510197,Obese
148.3864951,83.84060007,Obese
150.3757908,67.31454062,Fat
161.8759813,65.33298207,Normal
153.6511334,81.38267367,Obese
178.8193249,80.68995769,Slim
154.1093954,88.3903325,Obese
184.0252343,66.912725,Slim
177.4970755,72.96395604,Slim
145.4492735,70.32889874,Fat
143.674644,67.46888293,Fat
147.7195752,72.65721004,Fat
176.4283485,69.47768772,Slim
177.9566357,71.00476804,Slim
147.0218641,87.11809284,Obese
160.4849752,63.86742066,Normal
148.6551111,83.91909805,Obese
147.5389404,83.91605851,Obese
142.5425339,84.71994777,Obese
145.0637123,83.15946412,Obese
178.5909883,70.37541941,Slim
147.9197433,68.57138953,Fat
150.6453404,85.25283122,Obese
152.2434893,73.7820583,Fat
156.9442488,55.48558872,Normal
160.4852656,61.90352343,Normal
162.5291143,58.58332859,Normal
185.1422233,73.60308341,Slim
158.7870757,61.82951308,Normal
157.3445841,52.67266767,Normal
164.4095402,58.10785839,Normal
176.4561925,72.822437,Slim
160.4631821,63.54640551,Normal
140.7425698,68.63664594,Fat
141.277233,73.31324981,Fat
156.3807266,90.35471949,Obese
158.850871,56.37035961,Normal
149.0454515,87.2605424,Obese
159.409368,54.61830679,Normal
151.8215273,63.80693738,Normal
178.314916,71.14623027,Slim
148.1405756,83.67711089,Obese
150.4699424,62.51899108,Fat
160.2457794,57.62240187,Normal
156.0246749,57.10117492,Normal
149.4773689,59.29433382,Normal
147.0883887,90.32565063,Obese
157.1059947,57.72448089,Normal
148.1923114,83.01373932,Obese
149.0089354,78.282755,Obese
154.3329325,71.40940236,Fat
156.3430547,55.76700214,Normal
151.036957,72.63030521,Fat
156.2475724,58.37737841,Normal
146.3690705,86.04242034,Obese
158.6901591,56.10845823,Normal
154.9541725,82.5511145,Obese
153.4293464,84.51784045,Obese
177.0821297,68.0098831,Slim
154.3788327,88.48099705,Obese
154.1562483,92.03528511,Obese
153.776931,66.68855544,Fat
179.9596111,61.14094452,Slim
148.8998362,80.96406158,Obese
152.2780292,73.52798994,Fat
148.6044196,81.08900794,Fat
153.4263229,82.94400483,Obese
160.7767246,59.4233088,Normal
144.3491297,88.91656424,Obese
154.1076829,75.30056253,Fat
182.7829368,71.50085411,Slim
